Number,Start date,Start station number,Start station,End date,End station number,End station,Bike number,Bike model,Total duration,Total duration (ms)
132825189,8/1/2023 0:00,1190,"Kennington Lane Rail Bridge, Vauxhall",8/1/2023 0:17,1059,"Albert Embankment, Vauxhall",23715,CLASSIC,16m 46s,1006663
132825190,8/1/2023 0:00,1190,"Kennington Lane Rail Bridge, Vauxhall",8/1/2023 0:17,1059,"Albert Embankment, Vauxhall",41267,CLASSIC,16m 47s,1007128
132825191,8/1/2023 0:00,983,"Euston Road, Euston",8/1/2023 0:11,3500,"Baldwin Street, St. Luke's",53180,CLASSIC,11m 6s,666395
132825192,8/1/2023 0:01,3479,"Old Brompton Road, South Kensington",8/1/2023 0:12,1140,"Grosvenor Road, Pimlico",53431,CLASSIC,11m 53s,713059
132825193,8/1/2023 0:01,1219,"Lower Marsh, Waterloo",8/1/2023 0:17,200056,"Vauxhall Walk, Vauxhall",54758,CLASSIC,16m 3s,963786
132825194,8/1/2023 0:01,1219,"Lower Marsh, Waterloo",8/1/2023 0:08,1205,"Black Prince Road, Vauxhall",52921,CLASSIC,7m 45s,465422
132825195,8/1/2023 0:01,200120,"Grant Road East, Clapham Junction",8/1/2023 0:04,200126,"Usk Road, Clapham Junction",59224,CLASSIC,3m 26s,206583
132825196,8/1/2023 0:01,200155,"Gascoyne Road, Victoria Park",8/1/2023 1:04,3469,"Cadogan Place, Knightsbridge",61178,PBSC_EBIKE,1h 2m 58s,3778515
132825197,8/1/2023 0:01,300202,"Kings Gate House, Westminster",8/1/2023 0:18,1210,"Nevern Place, Earl's Court",51757,CLASSIC,17m 5s,1025908
132825198,8/1/2023 0:01,1154,"Kennington Road  , Vauxhall",8/1/2023 0:09,1093,"Kennington Cross, Kennington",53424,CLASSIC,7m 16s,436692
132825199,8/1/2023 0:02,200206,"Chicheley Street, South Bank",8/1/2023 0:32,1146,"Tysoe Street, Clerkenwell",58698,CLASSIC,30m 25s,1825371
132825200,8/1/2023 0:02,22174,"Granby Street, Shoreditch",8/1/2023 0:13,22176,"Reardon Street, Wapping",60408,PBSC_EBIKE,10m 43s,643340
132825201,8/1/2023 0:02,200206,"Chicheley Street, South Bank",8/1/2023 0:32,1146,"Tysoe Street, Clerkenwell",30830,CLASSIC,29m 38s,1778291
132825202,8/1/2023 0:03,3431,"Grafton Street, Mayfair",8/1/2023 0:20,1220,"Imperial College, Knightsbridge",24052,CLASSIC,17m 21s,1041621
132825203,8/1/2023 0:03,1212,"Concert Hall Approach 2, South Bank",8/1/2023 0:23,300005,"Ethelburga Estate, Battersea Park",51682,CLASSIC,20m 15s,1215619
132825204,8/1/2023 0:03,200123,"Burdett Road, Mile End",8/1/2023 0:08,22178,"Lindfield Street, Poplar",57922,CLASSIC,5m 18s,318562
132825205,8/1/2023 0:04,200150,"Cantrell Road, Bow",8/1/2023 0:19,200102,"Harford Street, Mile End",57910,CLASSIC,14m 56s,896171
132825206,8/1/2023 0:05,1217,"Serpentine Car Park, Hyde Park",8/1/2023 0:30,972,"Hampstead Road, Euston",53293,CLASSIC,24m 50s,1490512
132825207,8/1/2023 0:05,200215,"Greyhound Road, Hammersmith",8/1/2023 0:13,200215,"Greyhound Road, Hammersmith",21222,CLASSIC,8m 3s,483259
132825208,8/1/2023 0:06,300079,"London Street, Paddington",8/1/2023 0:45,200121,"Shoreditch Court, Haggerston",54445,CLASSIC,39m 47s,2387182
132825211,8/1/2023 0:06,200206,"Chicheley Street, South Bank",8/1/2023 0:32,1146,"Tysoe Street, Clerkenwell",22404,CLASSIC,26m 3s,1563918
132825212,8/1/2023 0:06,200206,"Chicheley Street, South Bank",8/1/2023 0:32,1146,"Tysoe Street, Clerkenwell",58588,CLASSIC,25m 33s,1533212
132825213,8/1/2023 0:06,2648,"Waterloo Bridge, South Bank",8/1/2023 0:15,3481,"Rodney Road , Walworth",53919,CLASSIC,8m 47s,527303
132825215,8/1/2023 0:07,3452,"Panton Street, West End",8/1/2023 0:35,3496,"St Mary's Hospital, Paddington",57239,CLASSIC,28m 16s,1696701
132825216,8/1/2023 0:07,1072,"Waterloo Station 3, Waterloo",8/1/2023 0:38,300234,"Stratford Station, Stratford",60448,PBSC_EBIKE,31m 7s,1867040
132825217,8/1/2023 0:07,3452,"Panton Street, West End",8/1/2023 0:35,3496,"St Mary's Hospital, Paddington",54524,CLASSIC,27m 49s,1669021
132825218,8/1/2023 0:07,200183,"Battersea Park Road, Nine Elms",8/1/2023 0:18,300051,"Hibbert Street, Battersea",51318,CLASSIC,11m 1s,661878
132825214,8/1/2023 0:07,300221,"Battersea Power Station, Battersea Park",8/2/2023 13:42,300062,"South Bermondsey Station, Bermondsey",53826,CLASSIC,1d 13h 35m 46s,135346839
132825221,8/1/2023 0:08,3457,"Rochester Row, Westminster",8/1/2023 0:52,200206,"Chicheley Street, South Bank",31074,CLASSIC,43m 50s,2630390
132825222,8/1/2023 0:08,3457,"Rochester Row, Westminster",8/1/2023 0:52,200206,"Chicheley Street, South Bank",54294,CLASSIC,43m 56s,2636015
132825219,8/1/2023 0:08,1077,"Royal London Hospital, Whitechapel",8/1/2023 0:12,200239,"Old Montague Street, Whitechapel",57599,CLASSIC,4m 8s,248129
132825223,8/1/2023 0:09,1159,"Berry Street, Clerkenwell",8/1/2023 0:30,200105,"Bonny Street, Camden Town",23008,CLASSIC,21m 31s,1291365
132825224,8/1/2023 0:09,3457,"Rochester Row, Westminster",8/1/2023 0:53,200206,"Chicheley Street, South Bank",52798,CLASSIC,43m 36s,2616230
132825225,8/1/2023 0:09,1020,"Leonard Circus , Shoreditch",8/1/2023 0:26,1020,"Leonard Circus , Shoreditch",55324,CLASSIC,17m 25s,1045195
132825226,8/1/2023 0:09,2694,"Clapham Common Station, Clapham Common",8/1/2023 0:14,300065,"Clapham Common North Side, Clapham Common",58209,CLASSIC,4m 55s,295908
132825227,8/1/2023 0:09,1193,"Kensington Gore, Knightsbridge",8/1/2023 1:44,1204,"Queen's Gate (North), Kensington",41875,CLASSIC,1h 34m 38s,5678583
132825220,8/1/2023 0:09,3457,"Rochester Row, Westminster",8/1/2023 0:53,200206,"Chicheley Street, South Bank",58740,CLASSIC,44m 11s,2651351
132825228,8/1/2023 0:10,1193,"Kensington Gore, Knightsbridge",8/1/2023 1:44,1204,"Queen's Gate (North), Kensington",21181,CLASSIC,1h 33m 42s,5622507
132825229,8/1/2023 0:10,200066,"Import Dock, Canary Wharf",8/1/2023 0:26,200249,"Queen Mary's, Mile End",22473,CLASSIC,15m 38s,938308
132825230,8/1/2023 0:11,300039,"Wendon Street, Old Ford",8/1/2023 0:27,200123,"Burdett Road, Mile End",59642,CLASSIC,16m 4s,964242
132825231,8/1/2023 0:11,3504,"Moor Street, Soho",8/1/2023 0:25,3461,"Sloane Avenue, Knightsbridge",59565,CLASSIC,14m 20s,860280
132825232,8/1/2023 0:11,3504,"Moor Street, Soho",8/1/2023 0:25,3461,"Sloane Avenue, Knightsbridge",23790,CLASSIC,13m 54s,834963
132825234,8/1/2023 0:12,300015,"Binfield Road, Stockwell",8/1/2023 0:23,200183,"Battersea Park Road, Nine Elms",21263,CLASSIC,11m 44s,704775
132825235,8/1/2023 0:12,1076,"Walnut Tree Walk, Vauxhall",8/1/2023 0:21,200101,"Monument Street, Monument",59050,CLASSIC,9m 28s,568032
132825237,8/1/2023 0:12,300015,"Binfield Road, Stockwell",8/1/2023 0:23,200183,"Battersea Park Road, Nine Elms",23107,CLASSIC,11m 32s,692568
132825238,8/1/2023 0:12,200249,"Queen Mary's, Mile End",8/1/2023 0:17,200073,"Cephas Street, Bethnal Green",59997,CLASSIC,4m 26s,266997
132825239,8/1/2023 0:12,200156,"Pott Street, Bethnal Green",8/1/2023 0:46,1189,"Long Lane , Bermondsey",40025,CLASSIC,33m 30s,2010841
132825240,8/1/2023 0:12,1146,"Tysoe Street, Clerkenwell",8/1/2023 0:14,3471,"Chadwell Street, Angel",21496,CLASSIC,1m 58s,118914
132825233,8/1/2023 0:12,2679,"George Row, Bermondsey",8/1/2023 0:35,300036,"Teversham Lane, Stockwell",22103,CLASSIC,23m 2s,1382592
132825241,8/1/2023 0:13,3454,"Denyer Street, Knightsbridge",8/1/2023 0:27,1001,"West Cromwell Road, Earl's Court",57392,CLASSIC,14m 2s,842541
132825242,8/1/2023 0:14,300060,"Brandon Street, Walworth",8/1/2023 0:20,960,"Hop Exchange, The Borough",60528,PBSC_EBIKE,6m 12s,372855
132825243,8/1/2023 0:14,300079,"London Street, Paddington",8/1/2023 0:23,300079,"London Street, Paddington",60612,PBSC_EBIKE,9m 11s,551569
132825244,8/1/2023 0:14,964,"Bath Street, St. Luke's",8/1/2023 0:22,3483,"Fashion Street, Whitechapel",51721,CLASSIC,7m 47s,467481
132825245,8/1/2023 0:14,1108,"North Wharf Road, Paddington",8/1/2023 0:50,1108,"North Wharf Road, Paddington",53790,CLASSIC,36m 24s,2184240
132825246,8/1/2023 0:14,1112,"Nutford Place, Marylebone",8/1/2023 2:51,1058,"Edgware Road Station, Marylebone",21821,CLASSIC,2h 36m 31s,9391883
132825249,8/1/2023 0:15,300036,"Teversham Lane, Stockwell",8/1/2023 0:21,200194,"Clarence Walk, Stockwell",54110,CLASSIC,5m 49s,349023
132825247,8/1/2023 0:15,1007,"Drury Lane, Covent Garden",8/1/2023 0:28,2703,"Fire Brigade Pier, Vauxhall",57702,CLASSIC,12m 51s,771477
132825248,8/1/2023 0:15,200089,"Chrisp Street Market, Poplar",8/1/2023 0:22,200150,"Cantrell Road, Bow",52588,CLASSIC,7m 26s,446279
132825251,8/1/2023 0:16,1162,"Dorset Square, Marylebone",8/1/2023 0:19,10625,"Penfold Street, Marylebone",60140,PBSC_EBIKE,3m 33s,213240
132825252,8/1/2023 0:16,1029,"Windsor Terrace, Hoxton",8/1/2023 0:20,200248,"Pitfield Street Central, Hoxton",56978,CLASSIC,4m 45s,285391
132825253,8/1/2023 0:16,200156,"Pott Street, Bethnal Green",8/1/2023 0:24,200239,"Old Montague Street, Whitechapel",58995,CLASSIC,8m 12s,492409
132825250,8/1/2023 0:16,200010,"Manresa Road, Chelsea",8/1/2023 0:37,200110,"Bishop's Bridge Road West, Bayswater",23294,CLASSIC,21m 46s,1306309
132825254,8/1/2023 0:17,200084,"Doddington Grove, Kennington",8/1/2023 0:30,300060,"Brandon Street, Walworth",35110,CLASSIC,12m 29s,749602
132825413,8/1/2023 0:17,1184,"St. Mary Axe, Aldgate",8/1/2023 0:34,200178,"Buckingham Gate, Westminster",58944,CLASSIC,17m 2s,1022835
132825255,8/1/2023 0:19,1142,"Tooley Street, Bermondsey",8/1/2023 0:27,200076,"Westminster Bridge Road, Elephant & Castle",58846,CLASSIC,7m 57s,477649
132825256,8/1/2023 0:19,200042,"York Hall, Bethnal Green",8/1/2023 0:22,300011,"Victoria Park Road, Hackney Central",53978,CLASSIC,2m 55s,175329
132825257,8/1/2023 0:20,3497,"Rathbone Street, Fitzrovia",8/1/2023 0:26,1025,"Bolsover Street, Fitzrovia",50339,CLASSIC,5m 54s,354137
132825259,8/1/2023 0:21,988,"Great Russell Street, Bloomsbury",8/1/2023 0:46,200147,"Salmon Lane, Limehouse",21636,CLASSIC,24m 31s,1471306
132825258,8/1/2023 0:21,22177,"Christian Street, Whitechapel",8/1/2023 0:24,200020,"Shadwell Station, Shadwell",56594,CLASSIC,3m 12s,192336
132825261,8/1/2023 0:22,1160,"Craven Street, Strand",8/1/2023 0:32,1196,"Vincent Square, Westminster",57526,CLASSIC,9m 27s,567075
132825260,8/1/2023 0:22,300021,"Podium, Queen Elizabeth Olympic Park",8/1/2023 0:37,300021,"Podium, Queen Elizabeth Olympic Park",52777,CLASSIC,15m 43s,943350
132825262,8/1/2023 0:24,200135,"Selby Street, Whitechapel",8/1/2023 1:08,200135,"Selby Street, Whitechapel",58626,CLASSIC,43m 53s,2633613
132825263,8/1/2023 0:24,1171,"New Road 1 , Whitechapel",8/1/2023 0:33,2667,"Tower Wharf, Bermondsey",56810,CLASSIC,9m 23s,563368
132825264,8/1/2023 0:24,3450,"Great Titchfield Street, Fitzrovia",8/1/2023 0:30,1022,"Brunswick Square, Bloomsbury",41334,CLASSIC,6m 14s,374664
132825265,8/1/2023 0:24,300053,"Stephendale Road, Sands End",8/1/2023 0:42,200079,"Ram Street, Wandsworth",42227,CLASSIC,17m 50s,1070000
132825266,8/1/2023 0:24,300053,"Stephendale Road, Sands End",8/1/2023 0:42,200079,"Ram Street, Wandsworth",58808,CLASSIC,17m 46s,1066049
132825267,8/1/2023 0:25,10630,"George Place Mews, Marylebone",8/1/2023 0:48,300243,"Good's Way, King's Cross",41099,CLASSIC,23m 2s,1382997
132825268,8/1/2023 0:26,3435,"Gloucester Road (Central), South Kensington",8/1/2023 0:46,3425,"Northington Street , Holborn",58759,CLASSIC,19m 44s,1184321
132825269,8/1/2023 0:26,1094,"Wright's Lane, Kensington",8/1/2023 0:35,300084,"Sirdar Road, Avondale",20225,CLASSIC,8m 46s,526430
132825270,8/1/2023 0:26,1031,"Nesham Street, Wapping",8/1/2023 0:36,200216,"Clements Road, Bermondsey",30553,CLASSIC,9m 34s,574597
132825271,8/1/2023 0:26,991,"Crosswall, Tower",8/1/2023 0:40,200161,"Clinton Road, Mile End",54947,CLASSIC,13m 47s,827983
132825272,8/1/2023 0:26,300060,"Brandon Street, Walworth",8/1/2023 0:32,990,"Cotton Garden Estate, Kennington",56013,CLASSIC,5m 48s,348563
132825273,8/1/2023 0:27,1071,"Tower Gardens , Tower",8/1/2023 0:51,988,"Great Russell Street, Bloomsbury",58282,CLASSIC,23m 55s,1435293
132825274,8/1/2023 0:27,1071,"Tower Gardens , Tower",8/1/2023 0:51,988,"Great Russell Street, Bloomsbury",14107,CLASSIC,24m 0s,1440618
132825275,8/1/2023 0:27,1011,"Argyle Street, Kings Cross",8/1/2023 0:48,200122,"Hawley Crescent, Camden Town",21034,CLASSIC,20m 51s,1251603
132825276,8/1/2023 0:28,300086,"Fulham Broadway, Walham Green",8/1/2023 0:41,200237,"Parson's Green , Parson's Green",56710,CLASSIC,13m 54s,834428
132825277,8/1/2023 0:28,200042,"York Hall, Bethnal Green",8/1/2023 0:35,3426,"Lansdowne Drive, Hackney Central",24343,CLASSIC,7m 18s,438193
132825278,8/1/2023 0:28,1112,"Nutford Place, Marylebone",8/1/2023 2:51,1058,"Edgware Road Station, Marylebone",41737,CLASSIC,2h 23m 7s,8587044
132825279,8/1/2023 0:28,1171,"New Road 1 , Whitechapel",8/1/2023 0:37,3467,"Dock Street, Wapping",51658,CLASSIC,8m 55s,535693
132825280,8/1/2023 0:28,3445,"Shoreditch High Street, Shoreditch",8/1/2023 0:38,3445,"Shoreditch High Street, Shoreditch",52212,CLASSIC,9m 56s,596768
132825281,8/1/2023 0:29,200172,"Lansdowne Road, Ladbroke Grove",8/1/2023 1:00,200023,"Heath Road, Battersea",40869,CLASSIC,31m 44s,1904715
132825282,8/1/2023 0:29,200193,"Snowsfields, London Bridge",8/1/2023 0:36,3481,"Rodney Road , Walworth",61145,PBSC_EBIKE,6m 14s,374949
132825283,8/1/2023 0:30,988,"Great Russell Street, Bloomsbury",8/1/2023 0:39,986,"Finsbury Library , Finsbury",57090,CLASSIC,9m 14s,554046
132825284,8/1/2023 0:30,1126,"North Audley Street, Mayfair",8/1/2023 0:59,300053,"Stephendale Road, Sands End",51861,CLASSIC,29m 42s,1782398
132825285,8/1/2023 0:30,3429,"Abbey Orchard Street, Westminster",8/1/2023 3:45,2587,"Wormwood Street, Liverpool Street",41364,CLASSIC,3h 14m 47s,11687329
132825286,8/1/2023 0:30,3429,"Abbey Orchard Street, Westminster",8/1/2023 3:44,2587,"Wormwood Street, Liverpool Street",20843,CLASSIC,3h 14m 5s,11645449
132825288,8/1/2023 0:31,3429,"Abbey Orchard Street, Westminster",8/1/2023 3:45,2587,"Wormwood Street, Liverpool Street",35546,CLASSIC,3h 14m 22s,11662845
132825289,8/1/2023 0:31,200083,"Pritchard's Road, Bethnal Green",8/1/2023 0:45,200234,"Bancroft Road, Bethnal Green",59508,CLASSIC,14m 35s,875682
132825290,8/1/2023 0:31,988,"Great Russell Street, Bloomsbury",8/1/2023 0:42,3468,"Margery Street, Clerkenwell",57422,CLASSIC,11m 32s,692551
132825291,8/1/2023 0:31,3445,"Shoreditch High Street, Shoreditch",8/1/2023 0:35,3483,"Fashion Street, Whitechapel",59419,CLASSIC,3m 32s,212447
132825292,8/1/2023 0:31,1100444,"Strand, Strand_OLD",8/1/2023 0:35,300096,"Tallis Street, Temple",57349,CLASSIC,3m 38s,218271
132825287,8/1/2023 0:31,973,"Bethnal Green Road, Shoreditch",8/1/2023 0:57,300227,"Timber Lodge, Queen Elizabeth Olympic Park",11906,CLASSIC,26m 46s,1606777
132825293,8/1/2023 0:32,1186,"Belvedere Road 1, South Bank",8/1/2023 0:44,1165,"Riverlight North, Nine Elms",41761,CLASSIC,11m 31s,691633
132825294,8/1/2023 0:32,200083,"Pritchard's Road, Bethnal Green",8/1/2023 0:43,1054,"East Road, Hoxton",50956,CLASSIC,10m 34s,634720
132825295,8/1/2023 0:32,300060,"Brandon Street, Walworth",8/1/2023 0:46,1135,"Claverton Street, Pimlico",60137,PBSC_EBIKE,13m 20s,800469
132825296,8/1/2023 0:33,200004,"Lightermans Road, Millwall",8/1/2023 1:02,200004,"Lightermans Road, Millwall",53436,CLASSIC,29m 47s,1787723
132825297,8/1/2023 0:33,10621,"Upper Grosvenor Street, Mayfair",8/1/2023 0:39,3464,"Green Street, Mayfair",55494,CLASSIC,5m 45s,345630
132825298,8/1/2023 0:33,2694,"Clapham Common Station, Clapham Common",8/1/2023 0:45,200077,"Vicarage Crescent, Battersea",52398,CLASSIC,11m 36s,696170
132825299,8/1/2023 0:33,300051,"Hibbert Street, Battersea",8/1/2023 2:46,1096,"Bayswater Road, Hyde Park",60502,PBSC_EBIKE,2h 12m 12s,7932713
132825302,8/1/2023 0:34,22180,"Cheapside, Bank",8/1/2023 1:13,3481,"Rodney Road , Walworth",23720,CLASSIC,39m 46s,2386050
132825303,8/1/2023 0:34,200083,"Pritchard's Road, Bethnal Green",8/1/2023 0:45,964,"Bath Street, St. Luke's",30376,CLASSIC,11m 21s,681190
132825304,8/1/2023 0:34,200004,"Lightermans Road, Millwall",8/1/2023 1:03,200004,"Lightermans Road, Millwall",56926,CLASSIC,29m 22s,1762303
132825305,8/1/2023 0:34,200183,"Battersea Park Road, Nine Elms",8/1/2023 0:42,300073,"Prince of Wales Drive, Battersea Park",17447,CLASSIC,7m 36s,456076
132825306,8/1/2023 0:34,200004,"Lightermans Road, Millwall",8/1/2023 1:02,200004,"Lightermans Road, Millwall",56355,CLASSIC,28m 12s,1692346
132825307,8/1/2023 0:34,300015,"Binfield Road, Stockwell",8/1/2023 0:38,200173,"Courland Grove, Wandsworth Road",42098,CLASSIC,3m 40s,220857
132825300,8/1/2023 0:34,1028,"William IV Street, Strand",8/1/2023 0:44,2703,"Fire Brigade Pier, Vauxhall",57582,CLASSIC,9m 59s,599363
132825301,8/1/2023 0:34,200110,"Bishop's Bridge Road West, Bayswater",8/1/2023 1:21,1041,"Westbourne Grove, Bayswater",54590,CLASSIC,47m 17s,2837565
132825308,8/1/2023 0:35,200004,"Lightermans Road, Millwall",8/1/2023 1:03,200004,"Lightermans Road, Millwall",60149,PBSC_EBIKE,28m 0s,1680753
132825309,8/1/2023 0:35,2662,"Butler Place, Westminster",8/1/2023 0:52,200119,"Dorothy Road, Clapham Junction",55362,CLASSIC,17m 15s,1035666
132825310,8/1/2023 0:35,990,"Cotton Garden Estate, Kennington",8/1/2023 2:38,300050,"Walworth Square, Walworth",56013,CLASSIC,2h 2m 33s,7353983
132825311,8/1/2023 0:35,300079,"London Street, Paddington",8/1/2023 0:52,300084,"Sirdar Road, Avondale",55607,CLASSIC,16m 29s,989224
132825312,8/1/2023 0:37,3458,"Waterloo Place, St. James's",8/1/2023 1:13,1071,"Tower Gardens , Tower",42081,CLASSIC,36m 11s,2171286
132825313,8/1/2023 0:37,1067,"St. James's Square, St. James's",8/1/2023 0:44,1219,"Lower Marsh, Waterloo",58631,CLASSIC,6m 44s,404137
132825314,8/1/2023 0:37,3458,"Waterloo Place, St. James's",8/1/2023 1:13,1071,"Tower Gardens , Tower",40129,CLASSIC,36m 0s,2160942
132825315,8/1/2023 0:37,3458,"Waterloo Place, St. James's",8/1/2023 1:13,1071,"Tower Gardens , Tower",57917,CLASSIC,35m 58s,2158828
132825316,8/1/2023 0:38,200133,"South Lambeth Road, Vauxhall",8/1/2023 0:44,300225,"Normandy Road, Stockwell",50322,CLASSIC,6m 37s,397162
132825317,8/1/2023 0:39,300091,"Hortensia Road, West Brompton",8/1/2023 2:20,1106,"Rampayne Street, Pimlico",58970,CLASSIC,1h 40m 43s,6043721
132825318,8/1/2023 0:39,995,"Little Argyll Street, West End",8/1/2023 0:52,1108,"North Wharf Road, Paddington",55219,CLASSIC,13m 7s,787436
132825319,8/1/2023 0:40,1062,"Braham Street, Aldgate",8/1/2023 0:47,200021,"Hermitage Court, Wapping",24299,CLASSIC,6m 44s,404484
132825320,8/1/2023 0:40,991,"Crosswall, Tower",8/1/2023 0:54,200002,"Jubilee Street, Stepney",58237,CLASSIC,14m 19s,859422
132825321,8/1/2023 0:41,1072,"Waterloo Station 3, Waterloo",8/1/2023 0:51,3481,"Rodney Road , Walworth",52088,CLASSIC,9m 28s,568214
132825322,8/1/2023 0:41,2696,"Waterloo Station 1, Waterloo",8/1/2023 0:59,979,"Wenlock Road , Hoxton",58893,CLASSIC,17m 56s,1076529
132825323,8/1/2023 0:42,300229,"Sidney Road, Stockwell",8/1/2023 0:49,300063,"Burgess Park Albany Road, Walworth",60372,PBSC_EBIKE,7m 18s,438931
132825324,8/1/2023 0:42,300073,"Prince of Wales Drive, Battersea Park",8/1/2023 0:53,300046,"Alma Road, Wandsworth",60292,PBSC_EBIKE,10m 26s,626845
132825325,8/1/2023 0:43,1050,"Park Road (Baker Street), The Regent's Park",8/1/2023 0:52,1130,"Grove End Road, St. John's Wood",22164,CLASSIC,9m 13s,553477
132825326,8/1/2023 0:43,300021,"Podium, Queen Elizabeth Olympic Park",8/1/2023 0:54,200006,"Hewison Street, Old Ford",52777,CLASSIC,10m 24s,624626
132825327,8/1/2023 0:44,200096,"Green Park Station, Mayfair",8/1/2023 5:01,1133,"Baylis Road, Waterloo",57056,CLASSIC,4h 16m 46s,15406499
132825328,8/1/2023 0:44,200096,"Green Park Station, Mayfair",8/1/2023 5:01,1133,"Baylis Road, Waterloo",31018,CLASSIC,4h 16m 38s,15398108
132825329,8/1/2023 0:45,200004,"Lightermans Road, Millwall",8/1/2023 1:03,200004,"Lightermans Road, Millwall",58107,CLASSIC,17m 37s,1057304
132825330,8/1/2023 0:46,22177,"Christian Street, Whitechapel",8/1/2023 0:54,1223,"Buxton Street 1, Shoreditch",50861,CLASSIC,8m 30s,510587
132825331,8/1/2023 0:47,300032,"Victoria & Albert Museum, South Kensington",8/1/2023 1:43,1193,"Kensington Gore, Knightsbridge",54232,CLASSIC,55m 46s,3346545
132825332,8/1/2023 0:47,300032,"Victoria & Albert Museum, South Kensington",8/1/2023 1:43,1193,"Kensington Gore, Knightsbridge",53345,CLASSIC,55m 45s,3345539
132825333,8/1/2023 0:47,300032,"Victoria & Albert Museum, South Kensington",8/1/2023 1:43,1193,"Kensington Gore, Knightsbridge",35528,CLASSIC,55m 27s,3327150
132825335,8/1/2023 0:48,200134,"Albany Street, The Regent's Park",8/1/2023 0:56,300212,"Birkenhead Street, King's Cross",59179,CLASSIC,8m 26s,506606
132825336,8/1/2023 0:48,300236,"Bevington Road West, North Kensington",8/1/2023 0:53,300057,"Westbourne Park Road, Portobello",55087,CLASSIC,4m 42s,282821
132825334,8/1/2023 0:48,200096,"Green Park Station, Mayfair",8/1/2023 5:01,1133,"Baylis Road, Waterloo",53343,CLASSIC,4h 13m 14s,15194653
132825337,8/1/2023 0:49,300228,"Westferry Circus, Canary Wharf",8/1/2023 1:24,200025,"London Fields, Hackney Central",53365,CLASSIC,34m 57s,2097145
132825338,8/1/2023 0:49,1087,"Belgrave Road, Victoria",8/1/2023 1:23,200147,"Salmon Lane, Limehouse",56650,CLASSIC,33m 37s,2017528
132825339,8/1/2023 0:50,1162,"Dorset Square, Marylebone",8/1/2023 1:01,200122,"Hawley Crescent, Camden Town",59403,CLASSIC,10m 54s,654091
132825340,8/1/2023 0:50,3496,"St Mary's Hospital, Paddington",8/1/2023 0:59,3423,"Maida Vale, Maida Vale",58139,CLASSIC,8m 33s,513519
132825341,8/1/2023 0:51,3464,"Green Street, Mayfair",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",55494,CLASSIC,17m 57s,1077530
132825342,8/1/2023 0:51,300243,"Good's Way, King's Cross",8/1/2023 1:21,2660,"Frith Street, Soho",24172,CLASSIC,30m 25s,1825028
132825343,8/1/2023 0:51,300046,"Alma Road, Wandsworth",8/1/2023 0:57,300053,"Stephendale Road, Sands End",51973,CLASSIC,5m 57s,357808
132825344,8/1/2023 0:52,1026,"Roscoe Street, St. Luke's",8/1/2023 1:08,1062,"Braham Street, Aldgate",59819,CLASSIC,16m 41s,1001928
132825345,8/1/2023 0:52,3464,"Green Street, Mayfair",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",41164,CLASSIC,16m 42s,1002452
132825347,8/1/2023 0:53,1213,"Curlew Street, Shad Thames",8/1/2023 1:46,1213,"Curlew Street, Shad Thames",21720,CLASSIC,53m 25s,3205697
132825346,8/1/2023 0:53,1213,"Curlew Street, Shad Thames",8/1/2023 1:46,1213,"Curlew Street, Shad Thames",30113,CLASSIC,53m 29s,3209390
132825348,8/1/2023 0:54,3464,"Green Street, Mayfair",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",54894,CLASSIC,14m 42s,882457
132825349,8/1/2023 0:54,3464,"Green Street, Mayfair",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",19663,CLASSIC,14m 44s,884193
132825350,8/1/2023 0:54,300045,"Albert Bridge Road, Battersea Park",8/1/2023 1:08,200113,"Smugglers Way, Wandsworth",58762,CLASSIC,13m 34s,814624
132825351,8/1/2023 0:54,1037,"Park Lane , Hyde Park",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",52394,CLASSIC,14m 12s,852477
132825353,8/1/2023 0:55,300061,"Crimscott Street, Bermondsey",8/1/2023 1:05,22162,"Southwark Station 1, Southwark",20538,CLASSIC,10m 7s,607946
132825354,8/1/2023 0:55,300026,"All Saints' Road, Portobello",8/1/2023 1:05,200136,"BBC White City, White City",55584,CLASSIC,10m 22s,622421
132825355,8/1/2023 0:55,1037,"Park Lane , Hyde Park",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",54544,CLASSIC,13m 45s,825788
132825352,8/1/2023 0:55,300026,"All Saints' Road, Portobello",8/1/2023 1:05,200136,"BBC White City, White City",58307,CLASSIC,10m 41s,641617
132825356,8/1/2023 0:56,981,"British Museum, Bloomsbury",8/1/2023 1:11,2701,"Columbia Road, Shoreditch",35105,CLASSIC,15m 26s,926873
132825357,8/1/2023 0:56,1037,"Park Lane , Hyde Park",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",55315,CLASSIC,12m 32s,752292
132825358,8/1/2023 0:57,1037,"Park Lane , Hyde Park",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",54613,CLASSIC,11m 46s,706561
132825359,8/1/2023 0:58,200101,"Monument Street, Monument",8/1/2023 1:17,300228,"Westferry Circus, Canary Wharf",59050,CLASSIC,19m 27s,1167938
132825360,8/1/2023 0:59,1037,"Park Lane , Hyde Park",8/1/2023 1:09,3495,"Wells Street, Fitzrovia",52054,CLASSIC,10m 4s,604841
